Kod;Nazwa;Nazwa;Nazwa;CenaEw;CenaDet;Stawka;Stan
10117;PIEKUŚ BABKA KLEMENTYNKA KG. 500;Wyroby cukiernicze;kg;26.2407;34,6395;5;0
10204;PIEKUŚ MINI CHAŁKA 90G. 500;Wyroby cukiernicze;szt;1.5900;1,7745;5;0
18084;PIEKUŚ EKLER TOFFI 100G. 500;Wyroby cukiernicze;szt;3.5200;5,0295;5;0
18601;PIEKUŚ MINI PIZZA Z SALAMI I PIECZARKAMI 110G. 500;Świeże;szt;3.7900;4,7145;5;0
5937;CZARNA RZEPA KG.;Warzywa;kg;5.0000;4,5675;5;0
14919;CZEREŚNIA 300G.;Owoce;szt;12.0000;15,7395;5;0
15267;CZEREŚNIA 700G.;Owoce;szt;14.8000;18,8895;5;0
22;CZEREŚNIA KG.;Owoce;kg;16.0000;12,075;5;0
666;SPOŁEM CHLEB GRAHAM KROJNY SZT. 500;Świeże;szt;3.8500;4,725;5;0
691;SPOŁEM WIANEK KWIATOWY 250G. 500;Wyroby cukiernicze;szt;3.3800;4,1895;5;0
1580;SPOŁEM BABKA  EXTRA SZT 500;Wyroby cukiernicze;szt;3.3000;3,1395;5;0
1618;SPOŁEM BUŁKA CHLEBOWA SZT. 500;Świeże;szt;0.8000;1,0395;5;0
3112;SPOŁEM BABECZKI KG. 500;Wyroby cukiernicze;kg;27.0000;34,6395;5;0
19250;DAKTYLE KG.;Bakalie;kg;24.0740;35,175;5;0
5019;DOMINIK KAPUSTA KWASZONA KG.;Surówki;kg;5.9000;5,9535;5;0
5020;DOMINIK KAPUSTA MŁODA KISZONA KG.;Surówki;kg;7.0000;8,3895;5;0
326;DYNIA DUŻA SZT.;Warzywa;szt;3.0000;5,2395;5;0
12862;DYNIA HOKKAIDO KG.;Warzywa;kg;1.7000;2,2995;5;0
24;DYNIA KG.;Warzywa;kg;4.4000;3,8325;5;0
4127;DYNIA MUSCAT KG.;Warzywa;kg;2.5000;4,1895;5;0
12863;DYNIA PIŻMOWA KG.;Warzywa;kg;5.2000;4,1895;5;0
25;DYNIA SZT;Warzywa;szt;3.5000;4,1895;5;0
2156;FASOLA CZERWONA KG.;Warzywa;kg;8.6000;16,3695;5;0
4130;FASOLA DROBNA KG.;Warzywa;kg;9.2400;10,9725;5;0
881;FASOLA JAŚ KG.;Warzywa;kg;7.2000;29,3895;5;0
4411;FASOLA ORZEŁEK KG.;Warzywa;kg;23.0000;11,5395;5;0
5016;FASOLA SUCHA ŚREDNIA KG.;Warzywa;kg;7.4000;10,4895;5;0
5011;FASOLA SZEROKA KG.;Warzywa;kg;9.0500;11,5395;5;0
1012;FASOLA SZPARAGOWA ZIELONA KG.;Warzywa;kg;6.6600;9,4395;5;0
26;FASOLA SZPARAGOWA ŻÓŁTA KG.;Warzywa;kg;6.9900;18,375;5;0
1079;FIGA SZT.;Owoce;szt;3.0000;2,0895;5;0
1822;GRANAT 5% SZT.;Owoce;szt;8.0000;6,2895;5;0
28;GRANAT SZT 8%;Owoce;szt;6.2900;7,860024;8;0
1374;GRAPEFRUIT ZIELONY KG.;Owoce;kg;8.0000;12,4845;5;0
29;GRAPEFRUIT ŻÓŁTY KG.;Owoce;kg;6.0000;9,0615;5;0
2340;GROCH CAŁY KG.;Warzywa;kg;4.6000;4,9245;5;0
1149;GROCH ŁUSKANY KG.;Warzywa;kg;4.6000;4,7145;5;0
2129;GROCH POŁÓWKI KG.;Warzywa;kg;3.8000;4,8195;5;0
1042;GRZEŚKOWIAK KAPUSTA KISZONA KG.;Warzywa;kg;4.0000;6,2895;5;0
18813;GRZEŚKOWIAK SURÓWKA INDYJSKA Z ŻÓŁTYM CURRY KG.;Surówki;kg;6.3714;9,4395;5;0
17116;GRZEŚKOWIAK SURÓWKA KUBEK 300G.;Surówki;szt;3.5000;4,8195;5;0
1086;GRZEŚKOWIAK SURÓWKA WIELOWARZYWNA WENECKA KG.;Surówki;kg;7.9000;9,4395;5;0
2374;HIACYNTY SZT.;Ogród;szt;2.7777;3,790044;8;0
6375;HIACYNTY SZT.;Ogród;szt;7.4067;10,000044;8;0
16766;IMBIR KG.;Warzywa;kg;22.0000;23,0895;5;0
5311;JABŁKA MŁODE KG.;Owoce;kg;4.3000;6,2895;5;0
13579;JABŁKA PACZKA 2KG.;Owoce;szt;5.3000;7,5495;5;0
5711;JABŁKA SUSZONE KG.;Bakalie;kg;20.9900;31,4895;5;0
167;JABŁKA SZT.;Owoce;szt;2.3000;2,6145;5;0
36;JAGODY KG.;Owoce;kg;35.0000;32,8125;5;0
320;JARMUŻ 250G.;Warzywa;szt;7.5000;7,6545;5;0
994;JEŻYNY 125G.;Owoce;szt;11.0000;9,3345;5;0
5325;JEŻYNY 250G.;Owoce;szt;8.5000;10,1745;5;0
5009;KROŚNICE PĄCZKI Z DZEMEM KG. 500;Wyroby cukiernicze;kg;27.4000;33,5895;5;0
18751;SPOŁEM MUFINKA 90G. 500;Wyroby cukiernicze;szt;2.7500;3,6645;5;0
19678;ŻEBERKA GRILL KG.;Wieprzowe Luz;kg;13.2100;24,1395;5;0
7955;WOŁOWINA NA BULION KG;Wołowe;kg;23.4901;30,4395;5;0
20067;ANTRYKOT WOŁOWY B/K KG;Inne mięsa Luz;kg;15.0000;18,5325;5;0
19675;BOCZEK W PRZYPRAWACH GRILL KG.;Wieprzowe Luz;kg;23.5200;41,9895;5;0
7696;BOCZEK Z/Ż Z/S KG.;Wieprzowe Luz;kg;12.0000;22,0395;5;0
7021;BIODRÓWKA WIEPRZOWA KG.;Wieprzowe Luz;kg;11.9900;12,5895;5;0
7022;BOCZEK BEZ KOŚCI WIEPRZOWY KG;Wieprzowe Luz;kg;20.9000;20,9895;5;0
19676;BOCZEK GRILL KG;Wieprzowe Luz;kg;23.5200;41,9895;5;0
7724;BOCZEK ŁUSKANY B/TŁ KG;Wieprzowe Luz;kg;22.7902;29,3895;5;0
19903;BIGOS KG.;Wieprzowe Luz;kg;12.0000;18,8895;5;0
2833;SPOŁEM PLACUSZKI Z OWOCAMI SZT. 500;Wyroby cukiernicze;szt;3.1000;3,9795;5;0
1330;BYSTRY BOCZEK GRILL KG.;Wieprzowe Luz;kg;16.9933;19,9395;5;0
1286;BYSTRY KARKÓWKA GRILL KG.;Wieprzowe Luz;kg;27.4893;30,4395;5;0
1944;BYSTRY PIERŚ NA GRILLA KG.;Drobiowe Luz;kg;26.4910;31,4895;5;0
676;SPOŁEM CHLEB ZE SŁONECZNIKEM 500G. 500;Świeże;szt;4.4000;5,6175;5;0
12717;BYSTRY UDKO GRILL KG.;Drobiowe Luz;kg;17.4890;20,4645;5;0
8622;CEDROB PODUDZIE WĘDZONE KG.;Drobiowe;kg;18.9968;25,1895;5;0
12568;CEROB MIX DROBIOWY W MARYNACIE KG.;Drobiowe Luz;kg;14.9903;18,8895;5;0
2824;SPOŁEM ROGALIK NADZIEWANY KG. 500;Wyroby cukiernicze;kg;25.9000;31,4895;5;0
14980;CHABURA BOCZEK GRILOWY KG.;Wieprzowe Luz;kg;22.0029;27,2895;5;0
14981;CHABURA KARCZEK GRILLOWY KG.;Wieprzowe Luz;kg;23.9901;28,3395;5;0
8116;CIEPŁUCH KARKÓWKA NA GRILL KG.;Wieprzowe Luz;kg;32.5000;29,9145;5;0
1749;BOMAX KRĄŻKI BEZOWE KG. 500;Wyroby cukiernicze;kg;28.0000;37,7895;5;0
19070;WĄTROBA Z KACZKI KG.;Drobiowe Luz;kg;8.9897;11,5395;5;0
7880;WĄTROBA Z INDYKA KG.;Drobiowe;kg;7.6896;11,5395;5;0
19034;WĄTROBA Z GĘSI KG.;Drobiowe Luz;kg;13.5901;17,8395;5;0
7839;WOŁOWINA EXTRA KG.;Wołowe;kg;36.9882;38,8395;5;0
11825;ZESTAW ROSOŁOWY Z KACZKI KG.;Drobiowe Luz;kg;15.9839;11,5395;5;0
18797;ZESTAW ROSOŁOWY Z KACZKI ŚWIEŻY KG.;Drobiowe Luz;kg;6.9000;8,9145;5;0
7858;ZRAZOWA DOLNA WOŁOWA KG.;Wołowe;kg;36.9913;33,5895;5;0
8999;ZRAZOWA GÓRNA WOŁOWA KG.;Wołowe;kg;41.0000;44,0895;5;0
16083;ZYGUŁA ĆWIARTKA WĘDZONA Z KURCZAKA KG.;Drobiowe Luz;kg;13.9889;16,6845;5;0
19672;ŻEBERKA MOSTKI GRILL KG.;Wieprzowe;kg;13.3900;26,2395;5;0
19405;ŻEBERKA PASKI BBQ KG.;Wieprzowe Luz;kg;6.9900;11,5395;5;0
8695;ŻEBERKA WĘDZONE PASKI KG.;Wieprzowe;kg;10.1515;16,7895;5;0
16535;ŻEBERKA PŁAT KG.;Wieprzowe;kg;13.9900;16,7895;5;0
898;KŁOS CHLEBEK DO ŚWIĘCONKI 500;Świeże;szt;2.1500;2,0475;5;0
11030;ANNA BABECZKA MINI SZT. 500;Wyroby cukiernicze;szt;3.9900;3,36;5;0
7505;UDZIEC Z/K Z INDYKA KG.;Drobiowe Luz;kg;12.7893;24,1395;5;0
19902;UDZIEC Z KURCZAKA GRILL KG.;Drobiowe Luz;kg;18.0000;26,2395;5;0
19673;UDZIEC GRILL SZT.;Wieprzowe;szt;1.2500;2,0895;5;0
7865;UDZIEC B/K Z INDYKA KG.;Drobiowe Luz;kg;11.2897;18,8895;5;0
5080;UDO Z ROŻNA KG.;Drobiowe Luz;kg;5.0000;15,7395;5;0
9357;UDO PIECZONE KG.;Inne mięsa;kg;5.0000;10,4895;5;0
660;SPOŁEM BUŁKA ZWYKŁA 50G. 500;Świeże;szt;0.8300;1,0395;5;0
664;SPOŁEM CHLEB FIRMOWY 400G. 500;Świeże;szt;4.4000;5,6175;5;0
687;SPOŁEM ROGAL BAGIETKOWY 200G. 500;Świeże;szt;3.1000;3,7275;5;0
17089;SPOŁEM BUŁKA WIELOZIARNISTA 70G. 500;Świeże;szt;1.2600;1,47;5;0
9119;SZYNKA PEKLOWANA W SIATCE KG.;Wieprzowe Luz;kg;23.0000;24,1395;5;0
17710;SZYNKA Z/K KG.;Wieprzowe Luz;kg;22.3003;27,2895;5;0
1027;SPOŁEM GALARETKA W CUKRZE KG 500;Luz Cukierki;kg;23.5000;23,0895;5;0
17820;SZASZŁYK WIEPRZOWY OP.;Wieprzowe Paczkowane;szt;7.6000;9,4395;5;0
19679;SZASZŁYK GRILL SZT.;Drobiowe Paczkowane;szt;4.6100;7,8645;5;0
17819;SZASZŁYK DROBIOWY OP.;Drobiowe Paczkowane;szt;7.6000;9,4395;5;0
8108;SOKOŁÓW WOŁOWINA ROSOŁOWA KG.;Wołowe;kg;23.4901;28,3395;5;0
15441;SOKOŁÓW SZYNKA CZTEROGŁOWY MIĘSIEŃ KG.;Wołowe;kg;14.2000;18,8895;5;0
17988;SOKOŁÓW STEK WIEPRZOWY PO MYŚLIWSKU KG.;Wieprzowe Luz;kg;24.9888;30,4395;5;0
16194;SOKOŁÓW ROSTBEF WOŁOWY B/K KG.;Wołowe;kg;27.0000;68,2395;5;0
1037;SOKOŁÓW POLĘDWICA WIEPRZOWA DO ZAPIECZENIA KG.;Wieprzowe Luz;kg;26.9902;31,4895;5;0
16193;SOKOŁÓW MIĘSO WOŁOWE ROSOŁOWE  KG.;Wołowe;kg;23.4889;27,2895;5;0
8124;SOKOŁÓW KARKÓWKA GRILLOWA KG.;Wieprzowe Luz;kg;25.9903;24,1395;5;0
8652;SOKOŁÓW GRILL BOCZEK KG.;Wieprzowe;kg;24.9912;23,0895;5;0
2853;SMOLIŃSKI MIĘSO GARMAŻERYJNE WIEPRZOWO-WOŁOWE KG.;Wieprzowe Luz;kg;9.5600;13,6395;5;0
7871;SKRZYDŁA Z KACZKI KG.;Drobiowe;kg;12.4200;10,4895;5;0
7400;SKRZYDŁA Z GĘSI I CZŁON KG.;Drobiowe;kg;15.7901;10,4895;5;0
7018;SKRZYDEŁKO WĘDZONE KG.;Drobiowe;kg;13.9929;11,5395;5;0
7647;SERCA WIEPRZOWE KG.;Wieprzowe;kg;5.9000;7,6545;5;0
7434;SCHAB Z/K KG.;Wieprzowe;kg;20.6000;18,8895;5;0
19901;SCHAB GRILL KG.;Wieprzowe Luz;kg;27.0000;41,9895;5;0
2787;SARNA POLĘDWICA MROŻONA KG.;Wieprzowe;kg;94.9900;118,6395;5;0
571;SAMI SWOI BOCZEK NA GRILLA KG.;Wieprzowe Luz;kg;20.0000;26,2395;5;0
15364;SADŁO KG.;Wieprzowe Luz;kg;6.9000;9,45;5;0
17453;ROZBRATEL WOŁOWY KG.;Wołowe;kg;32.9900;41,9895;5;0
1693;ROSBEF WOŁOWY KG.;Wołowe;kg;32.9900;41,9895;5;0
18912;PROSIACZEK MIĘSO MIELONE Z ŁOPATKI KG.;Wieprzowe Luz;kg;22.9000;27,8145;5;0
3629;PROSIACZEK KARKÓWKA WIEPRZOWA NA GRILLA KG.;Wieprzowe Luz;kg;22.8998;25,1895;5;0
3618;PROSIACZEK BOCZEK NA GRILLA KG.;Wieprzowe Luz;kg;18.9011;24,1395;5;0
7881;PORCJE KULINARNA Z GĘSI KG.;Drobiowe;kg;9.9910;12,3795;5;0
9004;PORCJA ROSOŁOWA ZE SKRZYDEŁKIEM KG.;Drobiowe;kg;5.5000;4,1895;5;0
16181;PORCJA ROSOŁOWA Z INDYKA  KG.;Drobiowe;kg;9.9876;6,2895;5;0
8967;PORCJA ROSOŁOWA MAŁA KG.;Drobiowe;kg;2.6889;2,0895;5;0
7638;PORCJA KACZKA ROSOŁOWO-CZERNINOWA KG.;Drobiowe;kg;6.8895;10,4895;5;0
8750;PORCJA INDYK KG.;Drobiowe;kg;4.4677;7,3395;5;0
15002;POLIK WOŁOWY KG.;Inne mięsa;kg;33.5000;39,8895;5;0
10597;POLĘDWICZKI Z KURCZAKA KG.;Drobiowe Luz;kg;9.5000;17,8395;5;0
7866;POLĘDWICA CYGAŃSKA WOŁOWA KG.;Wołowe;kg;34.8923;36,7395;5;0
19671;PODUDZIE GRILL KG.;Drobiowe Luz;kg;0.9900;2,0895;5;0
17380;PODGARDLE WIEPRZOWE WĘDZONE KG.;Wieprzowe Luz;kg;20.3986;26,2395;5;0
7333;PODGARDLE WIEPRZOWE KG.;Wieprzowe;kg;3.0000;19,9395;5;0
7995;PŁUCA WIEPRZOWE KG.;Wieprzowe Luz;kg;4.3000;6,2895;5;0
7330;PIERŚ Z/K ZE SKÓRĄ KG.;Drobiowe;kg;13.5000;21,3465;5;0
6958;PASZAK UDKO GRILLOWE KG.;Drobiowe Luz;kg;8.5500;11,8125;5;0
6950;PASZAK SKRZYDEŁKA GRILLOWE KG.;Drobiowe Luz;kg;6.5000;11,025;5;0
6942;PASZAK MIĘSO GARMAŻERYJNE WIEPRZOWE KG.;Wieprzowe Luz;kg;14.2000;17,3145;5;0
9972;PASZAK KARKÓWKA GRILOWA KG.;Wieprzowe Luz;kg;21.1500;27,825;5;0
9974;PASZAK FILET GRILOWY KG.;Drobiowe Luz;kg;13.9500;20,9895;5;0
9973;PASZAK BOCZEK ROLOWANY GRILOWY KG.;Wieprzowe Luz;kg;25.5000;35,1645;5;0
8508;OZORY WIEPRZOWE KG.;Wieprzowe Luz;kg;23.9020;33,5895;5;0
16976;OZIMEK ŁOPATKA WIEPRZOWA EXTRA KG.;Wieprzowe Luz;kg;19.5200;26,2395;5;0
17191;OZIMEK KURCZAK WĘDZONY KG.;Drobiowe Luz;kg;16.9900;20,9895;5;0
14570;OZIMEK KARKÓWKA GRILL KG.;Wieprzowe Luz;kg;27.9907;35,6895;5;0
16877;OZIMEK ĆWIARTKA WĘDZONE KG.;Drobiowe Luz;kg;18.9900;26,04;5;0
14571;OZIMEK BOCZEK GRILL KG.;Wieprzowe Luz;kg;27.9894;35,6895;5;0
20290;DOBRY WYBOR SER GOUDA KANKA KG.;Sery żółte na wage;kg;27.0900;35,99;0;0
19689;OGONY WĘDZONE KG.;Wieprzowe Luz;kg;5.9900;7,3395;5;0
1094;OGONÓWKA KG.;Wieprzowe;kg;25.5888;27,2895;5;0
7544;NOGI WIEPRZOWE KG.;Wieprzowe;kg;4.9916;6,2895;5;0
1946;NOGA Z KACZKI ŚWIEŻA KG.;Drobiowe;kg;29.0000;28,3395;5;0
8889;NOGA Z KACZKI MROŻONA KG.;Drobiowe Luz;kg;28.5697;46,1895;5;0
12571;NIK-POL UDZIEC Z ROŻNA KG.;Szynki, blokowe, wędzonki Luz;kg;12.9000;20,5695;5;0
12053;NIEWIEŚCIN TATAR KRÓLEWSKI SZT.;Wołowe;szt;5.1000;7,3395;5;0
8260;NERKI WIEPRZOWE KG.;Wieprzowe;kg;4.0000;4,8195;5;0
18075;MRÓZ KARKÓWKA GRILL BBQ KG.;Wieprzowe Luz;kg;23.4900;30,4395;5;0
4584;MROŻONA PIERŚ Z GĘSI KG.;Drobiowe Luz;kg;33.4900;46,1895;5;0
5465;MIĘSO MIELONE Z ŁOPATKI WIEPRZOWEJ 380G.;Wieprzowe Paczkowane;szt;8.4900;8,9145;5;0
11039;MASARNIA KRAJENKA BOCZEK DREWNEM WEDZONY KG.;Szynki, blokowe, wędzonki Luz;kg;24.3813;33,5895;5;0
6588;MASARNIA KRAJENKA BOCZEK ZWIJANY KG.;Szynki, blokowe, wędzonki Luz;kg;23.2800;31,4895;5;0
292;MASARNIA KRAJENKA BOCZEK MIELONY SUROWY WĘDZONY KG.;Wieprzowe Luz;kg;18.7684;25,1895;5;0
1285;ARTURO POLĘDWICA WĘDZONA SUROWA KG. 500;Szynki, blokowe, wędzonki Luz;kg;26.9913;36,2145;5;0
2159;BELL SALAMI Z CZERWONĄ PAPRYKĄ KG. 500;Salami Luz;kg;38.9899;47,2395;5;0
7119;KIER SZYNKA GOTOWANA KG. 500;Szynki, blokowe, wędzonki Luz;kg;22.9926;28,3395;5;0
13152;ARTURO BOCZEK PARZONY PASKI KG. 500;Szynki, blokowe, wędzonki Luz;kg;23.9893;37,7895;5;0
13581;ARTURO BOCZEK WĘDZONY PASKI KG. 500;Szynki, blokowe, wędzonki Luz;kg;24.9929;38,8395;5;0
16590;BELL SALAMI Z PIEPRZEM KG. 500;Salami Luz;kg;38.9919;41,9895;5;0
7203;MIĘSO GULASZOWE WIEPRZOWE KG.;Wieprzowe;kg;16.5000;23,7195;5;0
14728;MIĘSO GRILOWE KG.;Inne mięsa Luz;kg;14.0700;20,9895;5;0
7265;MIĘSO DROBNE Z BOCZKU KG.;Wieprzowe Luz;kg;11.4917;18,8895;5;0
8586;MIĘSO DROBNE GULASZOWE INDYCZE KG.;Drobiowe Luz;kg;16.9893;12,5895;5;0
17894;MIĘSO DO KEBABA Z UDKA KURCZAKA KG.;Drobiowe Luz;kg;26.5000;33,5895;5;0
2565;MIĘSO CIELĘCINA KG.;Inne mięsa Luz;kg;25.5824;45,1395;5;0
16322;MEET MENU ROLADA INDYCZA Z PIETRUSZKĄ KG.;Drobiowe Luz;kg;22.9925;31,4895;5;0
11886;MASARNIA KRAJENKA ŻEBERKA GRILOWANE W MARYNACIE KG.;Wieprzowe Luz;kg;19.1900;24,1395;5;0
11891;MASARNIA KRAJENKA UDZIEC DROBIOWY W MARYNACIE B/K KG.;Drobiowe Luz;kg;17.3906;24,1395;5;0
11889;MASARNIA KRAJENKA SKRZYDEŁKA W MARYNACIE KG.;Drobiowe Luz;kg;10.9500;15,7395;5;0
11890;MASARNIA KRAJENKA KARCZEK GRILOWY W MARYNACIE KG.;Drobiowe Luz;kg;19.9901;25,1895;5;0
9020;MASARNIA KRAJENKA GOLONKA PEKLOWANA KG.;Wieprzowe Luz;kg;18.3133;24,1395;5;0
11888;MASARNIA KRAJENKA BOCZEK WIEPRZOWY GRILOWY W MARYNACIE KG.;Wieprzowe Luz;kg;17.1105;23,0895;5;0
8950;ŁOPATKA B/K CIELĘCA KG.;Inne mięsa;kg;17.5904;41,9895;5;0
7320;ŁAPKI Z KURCZAKA KG.;Drobiowe;kg;6.9900;5,5545;5;0
8891;LIGAWA WOŁOWA KG.;Wołowe;kg;25.0000;44,9295;5;0
1565;KWIECIŃSKI KARKÓWKA W MARYNACIE KG.;Wieprzowe Luz;kg;29.9000;36,7395;5;0
1707;KWIECIŃSKI BOCZEK NA GRILLA KG.;Wieprzowe Luz;kg;6.0000;20,9895;5;0
9406;KURCZAK ZAGRODOWY B/P TACKA KG;Drobiowe;kg;16.9881;15,7395;5;0
8961;KURCZAK SIELSKI Z JABŁKAMI KG.;Drobiowe Luz;kg;14.8898;12,5895;5;0
9407;KURCZAK PIECZONY KG.;Inne mięsa;kg;10.4902;16,7895;5;0
19886;KURA ŚWIEŻA KL.A KG.;Drobiowe;kg;7.9900;10,4895;5;0
8173;KURA ROSOŁOWA KG.;Drobiowe;kg;8.4901;9,4395;5;0
195;KREW KACZA SZT.;Drobiowe;szt;5.5000;6,2895;5;0
9488;KOZŁOWSKI SŁONINA WĘDZONA KG.;Wieprzowe Luz;kg;14.9007;19,9395;5;0
12357;KOZŁOWSKI MIĘSO KLOPSOWE GARMAŻERYJNE KG.;Wieprzowe Luz;kg;25.5004;22,0395;5;0
12356;KOZŁOWSKI MIĘSO EXTRA GARMAŻERYJNE KG.;Wieprzowe Luz;kg;25.5004;30,4395;5;0
19677;KOTLET MIELONY GRILL KG.;Wieprzowe;kg;23.5200;41,9895;5;0
7258;KOŚCI WP RURKI KG.;Wieprzowe Luz;kg;1.0000;4,3995;5;0
7956;KOŚCI KARKOWO-SCHABOWE KG.;Wieprzowe Luz;kg;3.5000;4,1895;5;0
6835;KOMA ŻEBERKA WĘDZONE KG.;Wieprzowe Luz;kg;19.9857;25,1895;5;0
9917;KIER ROLADA DO PIECZENIA KG.;Wieprzowe Luz;kg;26.9900;34,1145;5;0
19700;KIER ROLADA CHŁOPSKA KG.;Wieprzowe Luz;kg;19.3991;25,1895;5;0
17969;KAROL SKRZYDEŁKA GRILLOWE KG.;Drobiowe Luz;kg;12.9897;16,7895;5;0
17970;KAROL KARKÓWKA NA GRILLA KG.;Wieprzowe Luz;kg;24.9892;23,0895;5;0
17971;KAROL BOCZEK NA GRILLA KG.;Wieprzowe Luz;kg;24.9889;23,0895;5;0
7234;KARKÓWKA Z/K WIEPRZOWA KG.;Wieprzowe;kg;12.0000;18,4695;5;0
19674;KARKÓWKA GRILL KG.;Wieprzowe Luz;kg;25.0800;35,6895;5;0
8893;KARKÓWKA CIELĘCA Z/K KG.;Wołowe;kg;36.3900;45,1395;5;0
7977;KARK WOŁOWY KG.;Wołowe;kg;28.5893;26,2395;5;0
7635;KACZKA TUSZKA KG.;Drobiowe Luz;kg;18.9619;24,1395;5;0
9101;KACZKA ŚWIEŻA KG.;Drobiowe Luz;kg;18.9703;22,0395;5;0
11113;KACZKA FASZEROWANA KG.;Drobiowe Luz;kg;22.4908;28,3395;5;0
16859;GOLONKA TYLNA B/K KG.;Wieprzowe Luz;kg;15.8995;18,8895;5;0
7187;GOLONKA PRZEDNIA KG.;Wieprzowe Luz;kg;13.6905;14,2695;5;0
7551;GOLONKA PEKLOWANA KG.;Wieprzowe Luz;kg;20.9905;15,7395;5;0
7703;GOLONKA PEKLOWANA B/K SIATKA KG.;Wieprzowe Luz;kg;20.9900;27,2895;5;0
8364;GOLEŃ WOŁOWA Z/K KG.;Wołowe;kg;34.9902;27,1845;5;0
4564;GĘŚ TUSZKA MROŻONA KG.;Drobiowe Luz;kg;17.5000;22,0395;5;0
9547;GĘŚ TUSZKA KG.;Drobiowe Luz;kg;3.9895;21,6195;5;0
9494;KOZŁOWSKI WINERKI Z DROBIEM DELIKATESOWE KG. 500;Szynki, blokowe, wędzonki Luz;kg;23.7163;28,3395;5;0
9495;KOZŁOWSKI KIEŁBASA ŻYWIECKA KG. 500;Kiełbasa Luz;kg;24.9055;31,4895;5;0
9770;KOZŁOWSKI BAMBERSKA KG. 500;Kiełbasa Luz;kg;26.8917;34,6395;5;0
9774;KOZŁOWSKI SZYNKA MISTRZA MACIEJA KG. 500;Szynki, blokowe, wędzonki Luz;kg;37.1015;47,2395;5;0
12337;KOZŁOWSKI FRANKFURTERKI KG. 500;Kiełbasa Luz;kg;33.8755;44,0895;5;0
12352;KOZŁOWSKI SCHAB Z PRZYPRAWAMI KG. 500;Szynki, blokowe, wędzonki Luz;kg;27.5980;34,6395;5;0
13363;KOZŁOWSKI METKA ŁOSOSIOWA KG. 500;Pasztety, metki Luz;kg;16.7039;22,0395;5;0
19949;KOZŁOWSKI FILET MAŚLANY KG. 500;Szynki, blokowe, wędzonki Luz;kg;24.9062;33,5895;5;0
4730;ZENARD CHLEBEK WIELKANOCNY SZT. 500;Świeże;szt;1.5000;1,7745;5;0
4731;ZENARD BABECZKA WIELKANOCNA SZT. 500;Wyroby cukiernicze;szt;1.9100;2,2575;5;0
9703;FILET Z KURCZAKA SIELSKI KG.;Drobiowe;kg;15.5900;34,6395;5;0
20299;KOWALEWKO MIÓD KREMOWANY MIX 430G.;Miody;szt;19.0500;25,900035;5;0
19680;FILET Z KURCZAKA GRILL KG.;Drobiowe Luz;kg;17.9200;31,4895;5;0
6933;FILET Z KACZKI ŚWIEŻY KG.;Drobiowe;kg;44.9862;65,0895;5;0
1125;DZIK ŻEBERKA MROŻONE KG.;Wieprzowe Luz;kg;16.9900;22,0395;5;0
1123;DZIK POLĘDWICA MROŻONA KG.;Wieprzowe;kg;54.9900;68,7645;5;0
20298;KUJAWA MIÓD KREMOWANY 430G;Miody;szt;19.0500;25,99002;5;0
6825;DROBIMEX PARTY MIX GRILL KG.;Drobiowe Luz;kg;14.6902;25,1895;5;0
18018;ĆWIARTKA Z KURCZAKA WĘDZONA KG.;Drobiowe;kg;15.9875;19,9395;5;0
19730;ĆWIARTKA Z KURCZAKA GRILL KG.;Drobiowe Luz;kg;4.5900;10,4895;5;0
9541;ĆWIARTKA EKO SIELSKI KURCZAK KG.;Drobiowe;kg;14.6890;13,0725;5;0
939;KONCENTRAT CZARNA POLEWKA SZT.;Drobiowe Paczkowane;szt;4.6700;6,2895;5;0
1001;SŁONINA UKRAIŃSKA SOLONA  KG.;Wieprzowe Luz;kg;30.0600;39,4695;5;0
1061;SAMI SWOI KARKÓWKA NA GRILA KG.;Wieprzowe Luz;kg;11.0002;31,4895;5;0
1318;DRAMSTIK KG.;Drobiowe Luz;kg;8.5615;11,5395;5;0
1358;PAMSO BOCZEK W MARYNACIE KG.;Wieprzowe Luz;kg;21.5949;27,2895;5;0
1397;GĘŚ SKRZYDŁO-CZŁON KG.;Drobiowe Luz;kg;25.1000;20,9895;5;0
1435;CHRZĄSTKA Z INDYKA KG;Drobiowe Luz;kg;7.9897;7,3395;5;0
1599;ŻEBRO WOŁOWE KG.;Wołowe;kg;18.4500;25,1895;5;0
1685;MROŻONE SKRZYDŁA Z KACZKI KG.;Drobiowe Luz;kg;7.9904;12,1695;5;0
1783;MOSTEK WOŁOWY KG.;Wołowe;kg;12.3700;16,7895;5;0
2436;MIĘSO SZASZŁYK KG.;Wieprzowe Luz;kg;20.9900;28,3395;5;0
2940;SŁOMIŃSKI MIĘSO WIEPRZOWE GARMAŻERYJNE KG;Wieprzowe;kg;24.0033;31,4895;5;0
2978;SŁOMIŃSKI GRILL SKRZYDEŁKA SUROWE PIKANTNE KG.;Drobiowe Luz;kg;19.4022;24,1395;5;0
4576;SOKOŁÓW SKRZYDEŁKA PIECZONE PIKANTNE KG.;Drobiowe Luz;kg;14.9920;19,9395;5;0
4872;MIĘSO Z PRZYPRAWAMI KG.;Wieprzowe;kg;10.3000;15,7395;5;0
4886;BYSTRY GOLONKA WP PEKLOWANA B/K KG.;Wieprzowe Luz;kg;17.9903;23,0895;5;0
4917;PASZAK BOCZEK GRILLOWY KG.;Wieprzowe Luz;kg;17.5500;24,1395;5;0
