,code,product_name
5011,9206,kwiecińscy szynka peklowana w siatce kg 
5012,9207,prosiaczek szynka szefa kg 
5013,9208,ryki ser rycki koneser kg 
5014,9211,pruszcz baleron kg 
5015,9215,karol schab w siatce kg 
5016,9216,pruszcz metka łososiowa kg 
5017,9218,niewieścin metka tatarska kg 
5018,9219,niewieścin kaszanka królewska kg 
5019,9220,niewieścin kiełbasa podwawelska kg 
5020,9221,prosiaczek kiełbasa polska pieczona kg 
5021,9222,wędliny od zawsze polędwica sopocka kg 
5022,9223,indykpol polędwica wędzona z indyka kg 
5023,9225,pruszcz pasztetowa kg 
5024,9226,pruszcz kiełbasa śląska delikatesowa kg 
5025,9227,pruszcz parówki delikatesowe kg 
5026,9228,pruszcz metka pomorska kg 
5027,9229,sokołów pasztet ze szczypiorkiem kg 
5028,9230,pruszcz kiełbasa piwna kg 
5029,9231,pruszcz ogonówka parzona kg 
5030,9233,prosiaczek dziadkowa krakowska sucha kg 
5031,9234,ozimek kiełbasa polska surowa wędzona kg 
5032,9236,ozimek kiełbasa krajana sucha kg 
5033,9237,ozimek salceson wieprzowy kg 
5034,9238,ozimek kaszanka jęczmiena na ciepło kg 
5035,9239,ozimek parówki drobiowe kg 
5036,9240,ozimek pasztet wędzony kg 
5037,9241,ozimek szynkowa z indyka kg 
5038,9242,ozimek polędwiczki wieprzowe wędzone surowe kg 
5039,9243,ozimek kiełbasa biała grillowa kg 
5040,9244,ozimek kiełbasa chłopska kg 
5041,9245,ozimek kiełbasa szynkowa z indyka kg 
5042,9246,ozimek łopatka z przyprawami kg 
5043,9247,ozimek kąsek kg 
5044,9248,prosiaczek kiełbasa swojska pieczona kg 
5045,9249,indykpol pasztet domowy kg 
5046,9250,ozimek pasztet wieprzowy kg 
5047,9251,ozimek kiełbasa świeżo pieczona kg 
5048,9252,ozimek kiełbasa biała parzona kg 
5049,9253,ozimek szynka w siatce kg 
5050,9254,sokołów kiełbasa dziadunia kg 
5051,9255,indykpol szynka delikatesowa z piersi indyka kg 
5052,9257,sokołów salami westfalskie kg 
5053,9258,pruszcz kiełbasa biała luksusowa kg 
5054,9259,pruszcz parówki cienkie extra kg 
5055,9260,pruszcz sękacz kg 
5056,9261,pruszcz ogonówka wędzona kg 
5057,9262,wiwa kiełbasa polska wędzona kg 
5058,9263,stanisławów szynka z liściem kg 
5059,9265,niewieścin boczek zawijany kg 
5060,9267,smoliński kiełbasa gyros kg 
5061,9268,ozimek kiełbasa krakowska sucha kg 
5062,9269,pruszcz kiełbasa biała delikatesowa kg 
5063,9270,pruszcz kiełbasa śląska kg 
5064,9271,pruszcz kiełbasa tatrzańska kg 
5065,9275,kwiecińscy szynka gotowana kg 
5066,9277,kabanos karczek szefa kg 
5067,9280,giżewski kaszanka meksykańska kg 
5068,9281,sierpc ser gouda kg 
5069,9282,sierpc ser cygański kg 
5070,9283,mlekovita ser mazdamer kg 
5071,9284,eksel ser smażony kg 
5072,9285,sierpc ser studencki kg 
5073,9287,aves filet maślany kg 
5074,9288,łukosz filet wędzony z piersi indyka kg 
5075,9291,prosiaczek schab syberyjski kg 
5076,9292,prosiaczek salami boomerang kg 
5077,9293,masarnia krajenka szynka z beczki kg 
5078,9294,sierpc kasztelan kg 
5079,9296,peklimar kiełbasa głogowska kg 
5080,9297,peklimar kiełbasa śląska bazarek smaków kg 
5081,9299,peklimar szynka spod strzechy kg 
5082,9300,peklimar szynka gotowana kg 
5083,9303,drobex parówki śniadaniowe kg 
5084,9304,drobex biała parzona kg 
5085,9305,wesoła rodzinka szynka gotowana z przepisu mariana kg 
5086,9306,wiwa kiełbasa michorzewska kg 
5087,9310,gral parówki z szynki wieprzowej kg 
5088,9315,swojski stragan szynka z wędzarni karola kg 
5089,9317,ozimek kiełbasa parówkowa kg 
5090,9321,biegun szynka mielona kg 
5091,9322,prosiaczek dziadkowa jałowcowa mini kg 
5092,9323,prosiaczek szyneczka świąteczna kg 
5093,9324,wesoła rodzina śląska kg 
5094,9325,rogowo kiełbasa szynkowa kg 
5095,9327,bell salami peperonii kg 
5096,9328,sokołów szynkówka kg 
5097,9330,giżewski kiełbasa grillowa kg 
5098,9333,paszak kiełbasa z domowej roboty kg 
5099,9334,indykpol kiełbasa zawijana z indyka kg 
5100,9335,rogowo golonka pieczona ze skórą kg 
5101,9336,rogowo golonka pieczona w siatce kg 
5102,9337,indykpol pasztet z borowikami kg 
5103,9339,ozimek kiełbasa śląska kg 
5104,9341,marciniszyn szynka tadzia kg 
5105,9344,wesoła rodzinka mięsiwo jurka i dużo ogórka kg 
5106,9346,smoliński szynka pisanka kg 
5107,9347,bukat wątrobianka kg 
5108,9349,obórka salceson czarny kg 
5109,9350,sm drzycim ser długodojrzewający kg 
5110,9352,nik pol zrazówka z bobrownik kg 
5111,9353,kier boczek dojrzewający kg 
5112,9355,viola polędwica sopocka kg 
5113,9358,swojski stragan pasztet chłopski kg 
5114,9359,kabanos schab zdzicha kg 
5115,9360,kabanos szynka pyzdry kg 
5116,9361,nik pol tatrzańska z zapiecka kg 
5117,9362,pruszcz kiełbasa wiejska pieczona kg 
5118,9363,wesoła rodzinka kiełbasa bohuna pieczona polecała żona kg 
5119,9364,mlekovita ser podlaski kg 
5120,9365,indykpol parówki hot dog kg 
5121,9366,peklimar kiełbasa biała królewska kg 
5122,9367,filet z okonia nilowego kg 
5123,9368,szim krokiety z kapusta i grzybami kg 
5124,9370,bukat szynka w kotle gotowana kg 
5125,9371,szajek parówka śląska kg 
5126,9373,duda smak drobiowy kg 
5127,9375,jbb królewiecka krótka kg 
5128,9376,łuków polędwica dojrzewająca kg 
5129,9377,pietrak roladka drobiowa kg 
5130,9379,spiżarnia paluszki mięsne kg 
5131,9381,gobarto młoda gouda holenderska kg 
5132,9383,kier szynka dojrzewająca kg 
5133,9399,jbb salceson szefa kg 
5134,5498,mucha rogal z ciemnym makiem kg 
5135,9998,bigosowe kg 
5136,9997,wędliny plastry 
5137,9993,mięso gulaszowe przecena 
5138,9995,ser do pizzy kg 
5139,9994,mięso ii gatunek kg 
5140,9992,arturo kiełbasa extra sucha z indyka kg 
5141,5500,sendal rogal z makiem szt 
5142,5502,grygier pyzy paczka g 
5143,9400,madej wróbel kiełbasa sucha staropolska kg 
5144,5506,sendal tort średni szt 
5145,9403,różyccy kiełbasa tatrzańska kg 
5146,9404,różyccy kiełbasa krakowska sucha kg 
5147,9405,pruszcz kiełbasa krakowska sucha kg 
5148,9408,sokołów pasztet pieczony z gęsią kg 
5149,9409,manufaktura wędlin kiełbasa wiejska kg 
5150,9410,manufaktura wędlin kiełbasa polska kg 
5151,9412,manufaktura wędlin kiełbasa żywiecka kg 
5152,9413,manufaktura wędlin salceson kg 
5153,9414,manufaktura wędlin szynka wędzona kg 
5154,9415,manufaktura wędlin polędwica parzona kg 
5155,9416,manufaktura wędlin kiełbasa chłopska dojrzewająca kg 
5156,9418,manufaktura wędlin wątrobianka wędzona kg 
5157,9420,manufaktura wędlin kabanos wieprzowy kg 
5158,9422,ozimek boczek paski parzony kg 
5159,9423,jbb smaczek konserwowy kg 
5160,9425,skiba pasztet dziadunia kg 
5161,9426,swojski stragan kiełbasa krakowska podsuszana kg 
5162,9430,księży młyn kiełbasa podlaska kg 
5163,9431,jbb pierś gotowana z kurcząt kg 
5164,9428,słomiński metka cebulowa kg 
5165,9432,słomiński polędwica drobiowa kg 
5166,5512,wartkowice klinek naturalny kg 
5167,5513,kokosanka kostka piernikowa w czekoladzie kg 
5168,9433,kier kiełbasa podwawelska kg 
5169,9434,giżewski tyrolska z indyka kg 
5170,9435,swojski stragan salceson biały kg 
5171,9436,wesoła rodzinka selderowa z szynki kg 
5172,5516,macioszek pierniki kg 
5173,5517,niewieścin kiełbasa biała kg 
5174,5521,maja piernik kg 
5175,5522,kokosanka pączki na wagę kg 
5176,9437,bukat boczek surowy wędzony kg 
5177,9438,manufaktura wędlin kiełbasa toruńska kg 
5178,9439,manufaktura wędlin szynka parzona kg 
5179,5526,pabich bułka sznytka g 
5180,5529,pabich bułka hamburger szt 
5181,5530,pabich bułka mleczna szt 
5182,5531,pabich bułka mleczna z makiem szt 
5183,5532,pabich rogal szt 
5184,5533,pabich świderek g 
5185,5534,pabich drożdżówka z kruszonką szt 
5186,5535,pabich pączek szt 
5187,5536,pabich kołacz z serem szt 
5188,5537,pabich pizzerinka szt 
5189,5538,pabich mufinka jasna szt 
5190,5539,pabich mufinka ciemna szt 
5191,5540,pabich babka w czekoladzie szt 
5192,5541,pabich ciasto twarogowe szt 
5193,5542,błaszkowiak chałka g 
5194,5543,błaszkowiak bomby rumowe g 
5195,5544,łuków specjał z indyka kg 
5196,5545,błaszkowiak ciastko makaronikowe g 
5197,5546,błaszkowiak ciastko czekoladowe kg 
5198,5547,błaszkowiak owocówka kg 
5199,5548,paszak kiełbasa biała surowa kg 
5200,5549,błaszkowiak placek drożdżowy z owocem kg 
5201,5550,rego chleb baltonowski g 
5202,5552,piekuś rolada korzenna kg 
5203,5554,grobelski piernik z powidłami śliwkowymi kg 
5204,5555,bagietka babeczka z owocami g 
5205,5559,nowaczyk bułka multiziarno g 
5206,5560,nowaczyk bułka żytnia na zakwasie g 
5207,9440,aleksandria szynka biała kg 
5208,5566,cf bułka mleczna g 
5209,9441,ozimek kiełbasa biała surowa kg 
5210,9442,pruszcz metka cebulowa kg 
5211,5567,tosmak chleb zwykły g 
5212,5568,madej wróbel parówki luksusowe kg 
5213,5570,tosmak bułka z ziarnem razowa g 
5214,5571,tosmak chleb ziemniaczany z makiem g 
5215,5573,tosmak gniazdko szt 
5216,5574,piekarnia rodzinna kirschhiebel ptyś kg 
5217,5575,borówka omlet szt 
5218,5576,borówka pączek szt 
5219,5577,borówka babeczka szt 
5220,5578,borówka gniazdko szt 
5221,5579,borówka rurka ze śmietaną szt 
5222,5580,borówka drożdzówka szt 
5223,5581,borówka ciastko tureckie szt 
5224,5582,grygier rożki kg 
5225,5583,borówka ciastko francuskie szt 
5226,5586,borówka rogale z makiem kg 
5227,5587,madej wróbel polędwiczanka z warzywami kg 
5228,5588,borówka beza z kremem szt 
5229,5589,polskie przysmaki szynka włoska kg 
5230,5590,borówka rożki makowe kg 
5231,5591,borówka tort kg 
5232,5592,masarnia krajenka szynka słoneczna po cygańsku kg 
5233,5593,wesoła rodzinka schab kopcony od męża dla żony kg 
5234,5594,rogowo wątroba pieczona kg 
5235,5598,borówka muszelka szt 
5236,5599,borówka ptysie ze śmietaną szt 
5237,5600,borówka wz kg 
5238,5601,szajek ogonówka parzona płat kg 
5239,5602,borówka tortoletka szt 
5240,5604,borówka pączek z jabłkiem szt 
5241,5605,borówka bomba szt 
5242,5606,borówka kokosanka szt 
5243,5607,rogowo kiełbasa chłopska delikatesowa kg 
5244,5608,błaszkowiak fedora kg 
5245,5609,błaszkowiak sernik na zimno kg 
5246,5610,olsza szarlotka kg 
5247,5611,drobimex szynka tostowa z kurcząt kg 
5248,5612,smoliński tyrolska mini kg 
5249,5613,smoliński kiełbasa łopatkowa kg 
5250,5614,smoliński pasztet delikatesowy kg 
5251,5615,smoliński kiełbasa domowa smolińskiego kg 
5252,5616,smoliński kiełbasa zwyczajna kg 
5253,5618,duda kiełbasa śląska kg 
5254,9444,rogowo wątrobianka kg 
5255,9445,rogowo metka wiejska kg 
5256,9446,rogowo szynka chlebowa kg 
5257,9447,rogowo szynka carska kg 
5258,9448,rogowo golonka pieczona b s kg 
5259,5620,pruszcz kresowa kg 
5260,9451,pruszcz pęto tradycyjne kg 
5261,9452,pruszcz kociewska jak z weka kg 
5262,9453,morliny kiełbasa krakowska parzona kg 
5263,9454,pruszcz polędwiczka wędzona swojska kg 
5264,9455,pruszcz kiełbasa jarmaczna kg 
5265,9456,pruszcz kiełbasa galicyjska kg 
5266,5622,kier kiełbaski pieczone kg 
5267,5623,sm drzycim ser salami wędzony dojrzewający kg 
5268,5624,błaszkowiak chleb baltonowski g 
5269,5626,pabich ciasto kg 
5270,5627,pabich torcik szt 
5271,5630,pabich ciasto szt 
5272,5631,łobza makowiec kg 
5273,5632,prosiaczek dziadziuk kg 
5274,5634,filet śledz z przyprawami kg 
5275,5636,abc de volaile g 
5276,5637,abc kurczak w galarecie g 
5277,5638,abc indyk w galarecie g 
5278,5639,abc sałatka ziemniaczana kg 
5279,5640,abc schab w galarecie g 
5280,5641,lukullus kiełbasa krakowska dojrzewająca kg 
5281,5642,paszak pieczeń domowa kg 
5282,5644,nowak paluszki sopockie kg 
5283,5646,olewnik szynka królewska kg 
5284,5647,viola ogonówka kg 
5285,5648,abc zestaw zakąsek nr 
5286,5649,paszak pasztet z pieca kg 
5287,5650,karol kiełbasa z pieca kg 
5288,5652,swojski stragan kiełbasa gospodarza kg 
5289,5654,dworecki kiełbasa ze świniobicia kg 
5290,5655,prosiaczek pasztet z żurawiną kg 
5291,5656,różyccy kiełbasa polska kg 
5292,5657,różyccy kiełbasa gospodarza kg 
5293,5658,szajek kiełbasa z fileta kg 
5294,5659,stanisławów szynka w siatce kg 
5295,5660,szajek kiełbasa zwyczajna kg 
5296,5662,szajek frankfurterki kg 
5297,5664,dworecki szynka z przyprawami kg 
5298,5665,krakus szynka magnacka kg 
5299,5666,łuków szynka w siatce łukowskie smaki kg 
5300,5667,szajek kiełbasa bamberska kg 
5301,5668,abc zestaw zakąsek nr 
5302,5669,abc zestaw zakąsek nr 
5303,5670,paszak szynka polska kg 
5304,5672,abc zestaw zakąsek nr 
5305,5673,paszak kiełbasa zielonogórska kg 
5306,5675,jbb kindziuk kg 
5307,5676,jbb zapiekaniec z ogórkiem kg 
5308,5678,madej wróbel kiełbasa śląska kg 
5309,5679,abc sałatka jarzynowa kg 
5310,9461,kozłowski kiełbasa śląska kg 
5311,9463,drobimex mielonka rodzina z kurcząt kg 
5312,5680,szajek sałatka włoska warzywna kg 
5313,9464,peklimar wędzonka dla chłopa kg 
5314,9466,bystry kiełbasa kozacka kg 
5315,9467,wiwa kiełbasa staropolska kg 
5316,9468,bystry parówki wiedeńskie kg 
5317,9469,bystry kiełbasa pyszna kg 
5318,9471,bystry kiełbaski swarzędzkie kg 
5319,9472,bystry kiełbasa polska wędzona kg 
5320,9473,bystry kiełbasa zwyczajna kg 
5321,9474,bystry kiełbasa polska surowa kg 
5322,9475,duda tyrolska kg 
5323,9476,bystry kaszanka kg 
5324,9477,bystry kiełbasa polska delikatesowa kg 
5325,9478,bystry kiełbasa wiejska pieczona kg 
5326,9479,bystry metka tatarowa kg 
5327,9480,bystry kiełbaski piastowskie kg 
5328,9481,bystry kiełbasa słoikowa kg 
5329,9482,bystry metka cebulowa kg 
5330,9483,kozłowski łopatka po cygańsku kg 
5331,9484,kozłowski boczek gospodarza kg 
5332,9485,kozłowski szynka w posypce kg 
5333,9489,kozłowski salceson włoski kg 
5334,9490,kozłowski kiełbasa zielonogórska kg 
5335,9491,kozłowski kiełbasa z majerankiem kg 
5336,9493,kozłowski kiełbasa śląska delikatesowa kg 
5337,5681,kozłowski szynka piastowska kg 
5338,9496,biegun kiełbasa wiejska z czosnkiem kg 
5339,9497,kozłowski kiełbasa góralska kg 
5340,9498,kozłowski kiełbasa wolińska kg 
5341,9499,kozłowski boczek rolowany kg 
5342,9501,kozłowski ogonówka kg 
5343,9502,kozłowski kiełbasa wiejska kg 
5344,5698,zielona kraina gołąbki kg 
5345,9504,sokołów kiełbasa pieczona z dziczyzną kg 
5346,9505,polonus filet z indyka bez wędzenia kg 
5347,5699,manam de volaile szt 
5348,5703,biegun golonka gotowana kg 
5349,9508,szajek kiełbasa podolańska kg 
5350,9509,szajek bigos staropolski kg 
5351,9510,szajek kiełbasa stęszewska kg 
5352,9511,szajek kiełbasa śląska delikatesowa kg 
5353,5706,szajek parówki z drobiem kg 
5354,9512,olewnik schab z jakubowej spiżarni kg 
5355,9513,olewnik szynka z jakubowej spiżarni kg 
5356,9515,olewnik kiełbasa z pieca kg 
5357,9516,olewnik kiełbasa krakowska sucha kg 
5358,9517,olewnik schab królewski kg 
5359,9518,olewnik kabanosy klasyczny wieprzowy kg 
5360,9519,olewnik polędwica złota kg 
5361,9521,obórka wątrobianka kg 
5362,9522,obórka parówka cieńka kg 
5363,9524,mróz karczek z przyprawami kg 
5364,9525,mróz kiełbasa biała surowa kg 
5365,9528,mróz pieczeń rzymska kg 
5366,9530,mróz kiełbasa pieczona z cielęciną kg 
5367,9531,mróz rolada boczkowa kg 
5368,9534,peklimar pasztet ze szczypiorkiem kg 
5369,5710,okoń filet b s kg 
5370,5713,ita tartaletka owocowa szt 
5371,5714,płatek szynka szlachecka płatka kg 
5372,5717,rogowo boczek wędzony kg 
5373,5720,lumat jogurt finezja g 
5374,9536,duda polędwica miodowa kg 
5375,5724,mlekovita ser sokół kg 
5376,9539,peklimar polędwica drobiowa z majerankiem kg 
5377,9540,olewnik szynka leśna kg 
5378,5728,taurus kiełbasa krucha kg 
5379,9542,polonus kiełbasa klasztorna kg 
5380,9544,łuków szynka z tłuszczykiem kg 
5381,9546,bystry salceson ozorkowy kg 
5382,9548,bystry kiełbasa szynkowa wieprzowa kg 
5383,9550,sokołów pasztet chłopski kg 
5384,9551,kozłowski indyk pieczony kg 
5385,9555,wiwa boczek cygański kg 
5386,9558,bystry kiełbasa polska pieczona kg 
5387,9559,bystry frankfurterki kg 
5388,9560,bystry wątrobianka rodzinna kg 
5389,9561,bystry smalec kg 
5390,9562,różyccy mielonka kg 
5391,9563,pekpol boczek z komina kg 
5392,9565,wiwa kiełbasa biała kg 
5393,9566,wiwa frankfuterki kg 
5394,9567,pekpol szynka kurpiowskie specjały kg 
5395,9568,pekpol schab z liściem kg 
5396,9571,balcerzak parówka bosmańska kg 
5397,9572,drobimex kiełbaski śląskie z kurcząt kg 
5398,5732,piotruś bułka słodka ślimak szt 
5399,5733,bystry płat szynki kg 
5400,5734,bystry szynka mistrza andrzeja kg 
5401,5738,masarnia krajeńska kiełbasa krajeńska kg 
5402,5740,smoliński kiełbasa biała delikatesowa kg 
5403,5741,smoliński szynkowa kg 
5404,9576,ostrzeszów ser domowy twarogowy kg 
5405,5744,markis bounty kg 
5406,5747,markis makowiec premium kg 
5407,5748,markis mech kg 
5408,5749,markis sernik straciatella kg 
5409,5750,markis wiosenne kg 
5410,5751,markis zemsta teściowej kg 
5411,9577,sokołów szynka wieprzowa do zapieczenia kg 
5412,9578,sokołów karczek do zapieczenia karkówka wieprzowa kg 
5413,9579,bystry kiełbasa biała parzona kg 
5414,5752,olsza ciasto czarna porzeczka kg 
5415,9581,szajek kiełbasa na żywy ogień kg 
5416,5753,borówka placek z galaretką kg 
5417,5755,sokołów delikates klasyczne kg 
5418,5756,drobex kaszanka bydgoska kg 
5419,5757,pigwa kg 
5420,9582,masarnia krajenka kaszanka kg 
5421,9583,masarnia krajenka kiełbasa polska pieczona na ciepło kg 
5422,5758,błaszkowiak ciasto świąteczne kg 
5423,5760,markis makowiec premium kg 
5424,5762,markis rolada jagodowa kg 
5425,5763,markis sernik duet kg 
5426,9585,giżewski kiełbasa biała surowa kg 
5427,5768,markis baton kokosowy kg 
5428,5769,markis delicja serowo wiśniowa kg 
5429,5771,markis rogalik z budyniem kg 
5430,5772,markis rolada śmietanowa kg 
5431,5773,markis sernik krakowski kg 
5432,5774,markis truskawkowe kg 
5433,9586,biegun kiełbasa biała parzona kg 
5434,9587,biegun kiełbasa biała surowa kg 
5435,9588,biegun bułczanka kg 
5436,9589,biegun kaszanka wiejska kg 
5437,9590,biegun kebabki kg 
5438,5775,sokołów boczek rolowany z liściem kg 
5439,5778,łosoś świeży filet z s vac mrozony kg 
5440,9592,kozłowski kiełbasa dolnośląska kg 
5441,5779,grobelski ciastka pierniki kg 
5442,5780,grygier kostka truskawkowa kg 
5443,9593,swojski stragan wątrobianka extra kg 
5444,5781,tarczyński kebab z piersi kurczaka kg 
5445,5782,olsza pączusie z różą kg 
5446,9597,bystry kiełbasa biała parzona delikatesowa kg 
5447,9598,bystry kiełbasa swojska kg 
5448,5784,środa kokosanka makowiec kg 
5449,9599,sokołów boczek rolowany z borów kg 
5450,9600,sokołów szynka z wędzarni kg 
5451,9601,indykpol szynka śniadaniowa z piersią indyka kg 
5452,9602,pekpol schab pieczony kg 
5453,9603,pekpol karczek pieczony kg 
5454,9604,pekpol schab kurpiowskie specjały kg 
5455,9605,różyccy rogal schabowy kg 
5456,9606,sokołów szynka basiuni kg 
5457,5786,borówka chleb pszenno żytni nie krojony g 
5458,5788,panga filet iwp 
5459,5789,tosta ranty tortowe kg 
5460,9607,masarnia krajenka frankfuterki kg 
5461,5790,karol szynka wyborna kg 
5462,5791,fiszer naleśniki z serem kg 
5463,5792,sokołów szynka konserwowa kg 
5464,9611,ozimek baleron kg 
5465,9612,sokołów schab zawijany w boczku kg 
5466,9613,kozłowski kiełbasa grillowa z majerankiem kg 
